COM,SensorID,DateTime,Temperature,Salinity,VbiasPos,Vrse,Vrse_std,Vk,Vk_std,Ik,Ib
COM3,GliderFET012,2025-06-18 21:25,13.3557,33.7211,3.58,-0.43533,2.2e-05,-0.495067,4.3e-05,43.9,0.057
COM4,GliderFET004,2025-06-18 21:25,13.3557,33.7211,3.55,-0.831704,2e-05,-0.872949,6e-06,-1.45,-0.011
COM3,GliderFET012,2025-06-18 21:26,13.347,33.7219,3.58,-0.435336,2.4e-05,-0.495026,1.5e-05,41.31,-0.009
COM4,GliderFET004,2025-06-18 21:26,13.347,33.7219,3.55,-0.831678,3e-05,-0.872924,2e-05,-3.52,-0.022
COM3,GliderFET012,2025-06-18 21:27,13.3426,33.7221,3.58,-0.435408,2.5e-05,-0.495071,3.2e-05,42.82,0.063
COM4,GliderFET004,2025-06-18 21:27,13.3426,33.7221,3.55,-0.831692,2.9e-05,-0.872914,6e-06,-2.9,-0.025
COM3,GliderFET012,2025-06-18 21:28,13.3292,33.7228,3.58,-0.435435,3e-05,-0.494968,4.1e-05,44.55,0.066
COM4,GliderFET004,2025-06-18 21:28,13.3292,33.7228,3.55,-0.831719,3.2e-05,-0.872941,1.2e-05,-1.3,-0.033
COM3,GliderFET012,2025-06-18 21:29,13.3215,33.7229,3.58,-0.43546,1.7e-05,-0.495036,4.5e-05,44.79,0.068
COM4,GliderFET004,2025-06-18 21:29,13.3215,33.7229,3.55,-0.831717,2.4e-05,-0.872923,8e-06,2.41,-0.025
COM3,GliderFET012,2025-06-18 21:30,13.3116,33.7236,3.58,-0.435524,2.8e-05,-0.495065,5.9e-05,42.3,0.031
COM4,GliderFET004,2025-06-18 21:30,13.3116,33.7236,3.55,-0.831722,2e-05,-0.87291,1.7e-05,0.78,-0.023
COM3,GliderFET012,2025-06-18 21:31,13.3121,33.7235,3.58,-0.435574,2.6e-05,-0.495124,4.8e-05,43.13,0.091
COM4,GliderFET004,2025-06-18 21:31,13.3121,33.7235,3.55,-0.831749,1.8e-05,-0.872916,1.3e-05,0.86,-0.012
COM3,GliderFET012,2025-06-18 21:32,13.3175,33.7234,3.58,-0.435644,1.9e-05,-0.495172,2.6e-05,43.47,0.113
COM4,GliderFET004,2025-06-18 21:32,13.3175,33.7234,3.55,-0.831786,2.4e-05,-0.872946,1.1e-05,3.04,-0.017
COM3,GliderFET012,2025-06-18 21:33,13.3031,33.724,3.58,-0.435731,3e-05,-0.49533,5.4e-05,42.92,0.077
COM4,GliderFET004,2025-06-18 21:33,13.3031,33.724,3.55,-0.831791,1.7e-05,-0.872956,9e-06,-0.85,-0.022
COM3,GliderFET012,2025-06-18 21:34,13.2938,33.7247,3.58,-0.435762,2.7e-05,-0.495313,1e-05,42.25,0.025
COM4,GliderFET004,2025-06-18 21:34,13.2938,33.7247,3.55,-0.831809,2e-05,-0.872949,7e-06,-0.86,-0.027
COM3,GliderFET012,2025-06-18 21:35,13.2827,33.7251,3.58,-0.435865,1.9e-05,-0.495424,4.5e-05,45.25,0.135
COM4,GliderFET004,2025-06-18 21:35,13.2827,33.7251,3.55,-0.831906,2.4e-05,-0.873043,1.3e-05,3.42,-0.031
COM3,GliderFET012,2025-06-18 21:36,13.2788,33.7252,3.58,-0.435905,1.5e-05,-0.495475,3e-05,41.86,0.122
COM4,GliderFET004,2025-06-18 21:36,13.2788,33.7252,3.55,-0.831995,3.1e-05,-0.873136,1.2e-05,0.34,-0.023
COM3,GliderFET012,2025-06-18 21:37,13.2591,33.7262,3.58,-0.435975,2.6e-05,-0.495535,2.9e-05,44.55,0.106
COM4,GliderFET004,2025-06-18 21:37,13.2591,33.7262,3.55,-0.832021,2.3e-05,-0.873144,1.9e-05,-3.32,-0.014
COM3,GliderFET012,2025-06-18 21:38,13.2451,33.7272,3.58,-0.43602,2.2e-05,-0.495596,4.9e-05,41.91,0.093
COM4,GliderFET004,2025-06-18 21:38,13.2451,33.7272,3.55,-0.832004,1.4e-05,-0.873127,1.4e-05,-2.64,-0.022
COM3,GliderFET012,2025-06-18 21:39,13.2263,33.7279,3.58,-0.436135,3e-05,-0.495722,3.7e-05,45.05,0.012
COM4,GliderFET004,2025-06-18 21:39,13.2263,33.7279,3.55,-0.832035,2.5e-05,-0.873139,1.6e-05,3.24,-0.023
COM3,GliderFET012,2025-06-18 21:40,13.2119,33.7289,3.58,-0.436153,1.8e-05,-0.495774,4.3e-05,46.31,0.076
COM4,GliderFET004,2025-06-18 21:40,13.2119,33.7289,3.55,-0.832076,2.3e-05,-0.873168,8e-06,2.46,-0.022
COM3,GliderFET012,2025-06-18 21:41,13.2343,33.7275,3.58,-0.436194,3.7e-05,-0.495713,2.2e-05,42.84,0.071
COM4,GliderFET004,2025-06-18 21:41,13.2343,33.7275,3.55,-0.832096,2.7e-05,-0.873172,1.2e-05,-0.31,-0.018
COM3,GliderFET012,2025-06-18 21:42,13.2351,33.7277,3.58,-0.43624,1.7e-05,-0.495788,1.3e-05,44.01,0.114
COM4,GliderFET004,2025-06-18 21:42,13.2351,33.7277,3.55,-0.832129,1.9e-05,-0.873182,5e-06,5.71,-0.027
COM3,GliderFET012,2025-06-18 21:43,13.2177,33.7289,3.58,-0.436311,2.5e-05,-0.495834,2.3e-05,46.84,0.013
COM4,GliderFET004,2025-06-18 21:43,13.2177,33.7289,3.55,-0.8321,2.6e-05,-0.873153,1e-05,0.54,-0.016
COM3,GliderFET012,2025-06-18 21:44,13.2035,33.7294,3.58,-0.436317,1.8e-05,-0.495812,3.9e-05,42.35,0.14
COM4,GliderFET004,2025-06-18 21:44,13.2035,33.7294,3.55,-0.832161,2.3e-05,-0.873199,1.5e-05,-1.89,-0.026
COM3,GliderFET012,2025-06-18 21:45,13.1901,33.7305,3.58,-0.436332,2.4e-05,-0.495845,4.6e-05,40.93,0.076
COM4,GliderFET004,2025-06-18 21:45,13.1901,33.7305,3.55,-0.832149,2.6e-05,-0.873186,1.5e-05,1.77,-0.021
COM3,GliderFET012,2025-06-18 21:46,13.1892,33.7299,3.58,-0.436426,3e-05,-0.495906,1.9e-05,41.68,0.065
COM4,GliderFET004,2025-06-18 21:46,13.1892,33.7299,3.55,-0.832169,2.8e-05,-0.873183,9e-06,-0.26,-0.016
COM3,GliderFET012,2025-06-18 21:47,13.1735,33.7311,3.58,-0.436399,2.9e-05,-0.495869,3.3e-05,42.71,0.094
COM4,GliderFET004,2025-06-18 21:47,13.1735,33.7311,3.55,-0.832204,2.9e-05,-0.873202,1.4e-05,1.45,-0.016
COM3,GliderFET012,2025-06-18 21:48,13.1708,33.7313,3.58,-0.436445,2.9e-05,-0.495943,4.5e-05,42.9,0.093
COM4,GliderFET004,2025-06-18 21:48,13.1708,33.7313,3.55,-0.832255,2.8e-05,-0.873255,1.4e-05,0.42,-0.023
COM3,GliderFET012,2025-06-18 21:49,13.1624,33.7319,3.58,-0.436523,1.7e-05,-0.495972,4e-05,42.33,0.095
COM4,GliderFET004,2025-06-18 21:49,13.1624,33.7319,3.55,-0.832257,2.1e-05,-0.873245,1.1e-05,0.1,-0.022
COM3,GliderFET012,2025-06-18 21:51,13.1389,33.7335,3.58,-0.436613,2.5e-05,-0.496066,3.6e-05,45.36,0.019
COM4,GliderFET004,2025-06-18 21:51,13.1389,33.7335,3.55,-0.832588,3.2e-05,-0.873537,7e-06,-2.54,-0.017
COM3,GliderFET012,2025-06-18 21:52,13.15,33.7327,3.58,-0.436702,2.7e-05,-0.496098,1.3e-05,45.51,0.013
COM4,GliderFET004,2025-06-18 21:52,13.15,33.7327,3.55,-0.832436,2.4e-05,-0.873403,1e-05,-0.73,-0.03
COM3,GliderFET012,2025-06-18 21:53,13.1519,33.7327,3.58,-0.436723,2.9e-05,-0.496124,6.3e-05,42.87,0.091
COM4,GliderFET004,2025-06-18 21:53,13.1519,33.7327,3.55,-0.8324,2e-05,-0.873368,1.2e-05,4.48,-0.019
COM3,GliderFET012,2025-06-18 21:54,13.1385,33.7338,3.58,-0.436757,2e-05,-0.496186,4.5e-05,44.03,0.092
COM4,GliderFET004,2025-06-18 21:54,13.1385,33.7338,3.55,-0.832391,2.1e-05,-0.873361,1.4e-05,1.56,-0.018
COM3,GliderFET012,2025-06-18 21:55,13.1641,33.7322,3.58,-0.436812,3.4e-05,-0.496173,3e-05,44.63,0.027
COM4,GliderFET004,2025-06-18 21:55,13.1641,33.7322,3.55,-0.832425,2e-05,-0.873365,1e-05,-0.39,-0.026
COM3,GliderFET012,2025-06-18 21:56,13.1658,33.7319,3.58,-0.43685,1.7e-05,-0.4962,5.8e-05,46.71,0.09
COM4,GliderFET004,2025-06-18 21:56,13.1658,33.7319,3.55,-0.832438,1.8e-05,-0.873352,1e-05,0.18,-0.019
COM3,GliderFET012,2025-06-18 21:57,13.1128,33.7356,3.58,-0.436928,1.7e-05,-0.496267,6.3e-05,43.33,0.129
COM4,GliderFET004,2025-06-18 21:57,13.1128,33.7356,3.55,-0.832483,2e-05,-0.873393,1.1e-05,1.16,-0.028
COM3,GliderFET012,2025-06-18 21:58,13.109,33.7354,3.58,-0.436922,1.7e-05,-0.496257,3.7e-05,41.72,0.057
COM4,GliderFET004,2025-06-18 21:58,13.109,33.7354,3.55,-0.832527,2.8e-05,-0.873424,7e-06,2.91,-0.023
COM3,GliderFET012,2025-06-18 21:59,13.1046,33.7353,3.58,-0.436955,2e-05,-0.496282,3.5e-05,43.03,0.039
COM4,GliderFET004,2025-06-18 21:59,13.1046,33.7353,3.55,-0.832575,2.1e-05,-0.873471,1.2e-05,-1.5,-0.023
COM3,GliderFET012,2025-06-18 22:01,13.1404,33.7331,3.58,-0.437049,2.4e-05,-0.496391,3.4e-05,42.51,0.075
COM4,GliderFET004,2025-06-18 22:01,13.1404,33.7331,3.55,-0.832623,2.3e-05,-0.873485,8e-06,0.67,-0.018
COM3,GliderFET012,2025-06-18 22:02,13.1531,33.7329,3.58,-0.437037,1.9e-05,-0.496283,2.8e-05,42.02,0.083
COM4,GliderFET004,2025-06-18 22:02,13.1531,33.7329,3.55,-0.832635,2.6e-05,-0.873499,6e-06,3.04,-0.021
COM3,GliderFET012,2025-06-18 22:04,13.1744,33.7316,3.58,-0.43707,1.5e-05,-0.496311,4.3e-05,40.71,0.08
COM4,GliderFET004,2025-06-18 22:04,13.1744,33.7316,3.55,-0.832683,2.9e-05,-0.873514,1.4e-05,-2.34,-0.029
COM3,GliderFET012,2025-06-18 22:05,13.1808,33.7315,3.58,-0.437118,2.8e-05,-0.496325,6.5e-05,43.34,0.07
COM4,GliderFET004,2025-06-18 22:05,13.1808,33.7315,3.55,-0.832704,2.8e-05,-0.873539,1.5e-05,0.26,-0.023
COM3,GliderFET012,2025-06-18 22:06,13.1883,33.7309,3.58,-0.437093,1.1e-05,-0.496288,1.8e-05,42.06,0.061
COM4,GliderFET004,2025-06-18 22:06,13.1883,33.7309,3.55,-0.832709,2.6e-05,-0.873574,2.3e-05,-0.75,-0.019
COM3,GliderFET012,2025-06-18 22:07,13.1888,33.7311,3.58,-0.437125,2.1e-05,-0.496251,4e-05,42.37,0.067
COM4,GliderFET004,2025-06-18 22:07,13.1888,33.7311,3.55,-0.83272,1.5e-05,-0.873553,7e-06,2.65,-0.021
COM3,GliderFET012,2025-06-18 22:08,13.1921,33.7311,3.58,-0.437136,3.4e-05,-0.496269,3.9e-05,41.78,0.139
COM4,GliderFET004,2025-06-18 22:08,13.1921,33.7311,3.55,-0.832741,3e-05,-0.873573,7e-06,-1.58,-0.021
COM3,GliderFET012,2025-06-18 22:09,13.1928,33.7314,3.58,-0.43713,1.9e-05,-0.496258,5.4e-05,44.51,0.078
COM4,GliderFET004,2025-06-18 22:09,13.1928,33.7314,3.55,-0.832775,2.6e-05,-0.873607,1.1e-05,2.82,-0.021
COM3,GliderFET012,2025-06-18 22:10,13.1927,33.7313,3.58,-0.437099,2.2e-05,-0.49622,1.3e-05,43.82,0.104
COM4,GliderFET004,2025-06-18 22:10,13.1927,33.7313,3.55,-0.832756,2.3e-05,-0.873576,1e-05,2.43,-0.02
COM3,GliderFET012,2025-06-18 22:11,13.1924,33.7313,3.58,-0.437108,2.5e-05,-0.496238,3.3e-05,41.26,0.058
COM4,GliderFET004,2025-06-18 22:11,13.1924,33.7313,3.55,-0.832816,1.6e-05,-0.873628,8e-06,-1.86,-0.019
COM3,GliderFET012,2025-06-18 22:12,13.1935,33.7311,3.58,-0.43709,1.7e-05,-0.49625,3.8e-05,41.7,0.123
COM4,GliderFET004,2025-06-18 22:12,13.1935,33.7311,3.54,-0.832822,2.3e-05,-0.873642,9e-06,-2.62,-0.017
COM3,GliderFET012,2025-06-18 22:13,13.1932,33.7312,3.58,-0.437094,1.4e-05,-0.496265,3.4e-05,41.28,0.117
COM4,GliderFET004,2025-06-18 22:13,13.1932,33.7312,3.54,-0.832789,2.7e-05,-0.873614,1.5e-05,2.46,-0.022
COM3,GliderFET012,2025-06-18 22:14,13.1918,33.7315,3.58,-0.437086,2.2e-05,-0.496297,3.6e-05,43.68,0.001
COM4,GliderFET004,2025-06-18 22:14,13.1918,33.7315,3.54,-0.832815,2.5e-05,-0.873652,1.3e-05,-0.46,-0.025
COM3,GliderFET012,2025-06-18 22:15,13.1935,33.7309,3.58,-0.437044,2e-05,-0.496236,3.1e-05,43.46,0.073
COM4,GliderFET004,2025-06-18 22:15,13.1935,33.7309,3.54,-0.832839,4e-05,-0.873675,1.3e-05,-1.68,-0.017
COM3,GliderFET012,2025-06-18 22:16,13.1931,33.7311,3.58,-0.437059,3.1e-05,-0.496316,2.3e-05,44.63,0.021
COM4,GliderFET004,2025-06-18 22:16,13.1931,33.7311,3.54,-0.832865,1.7e-05,-0.873711,1.2e-05,-1.94,-0.024
COM3,GliderFET012,2025-06-18 22:17,13.1948,33.7313,3.58,-0.437023,2.1e-05,-0.496296,2.3e-05,41.83,0.085
COM4,GliderFET004,2025-06-18 22:17,13.1948,33.7313,3.54,-0.83282,4.4e-05,-0.873664,1.7e-05,3.04,-0.021
COM3,GliderFET012,2025-06-18 22:18,13.1988,33.731,3.58,-0.436996,2.8e-05,-0.4963,5.1e-05,45.15,0.078
COM4,GliderFET004,2025-06-18 22:18,13.1988,33.731,3.54,-0.832849,3.2e-05,-0.873694,1.5e-05,3.68,-0.016
COM3,GliderFET012,2025-06-18 22:19,13.2008,33.7311,3.58,-0.43701,2e-05,-0.496358,3.4e-05,45.2,0.024
COM4,GliderFET004,2025-06-18 22:19,13.2008,33.7311,3.54,-0.832864,3.2e-05,-0.873715,9e-06,0.07,-0.017
COM3,GliderFET012,2025-06-18 22:20,13.2034,33.7309,3.58,-0.437006,2.4e-05,-0.496321,3.9e-05,44.25,0.083
COM4,GliderFET004,2025-06-18 22:20,13.2034,33.7309,3.54,-0.832862,2.9e-05,-0.873713,1.6e-05,-3.35,-0.022
COM3,GliderFET012,2025-06-18 22:21,13.2043,33.731,3.58,-0.436942,2.1e-05,-0.496304,2.5e-05,45.48,0.102
COM4,GliderFET004,2025-06-18 22:21,13.2043,33.731,3.54,-0.832859,2.8e-05,-0.873706,1.5e-05,-2.18,-0.019
COM3,GliderFET012,2025-06-18 22:22,13.2024,33.731,3.58,-0.436946,1.8e-05,-0.496345,5.6e-05,44.78,0.009
COM4,GliderFET004,2025-06-18 22:22,13.2024,33.731,3.54,-0.832813,3.3e-05,-0.873693,1.5e-05,-0.81,-0.022
COM3,GliderFET012,2025-06-18 22:23,13.2001,33.7312,3.58,-0.436922,2.5e-05,-0.496292,5.9e-05,42.66,0.096
COM4,GliderFET004,2025-06-18 22:23,13.2001,33.7312,3.54,-0.832835,2.4e-05,-0.873727,9e-06,-0.7,-0.017
COM3,GliderFET012,2025-06-18 22:24,13.1996,33.7313,3.58,-0.436904,1.7e-05,-0.496348,3.6e-05,45.46,0.047
COM4,GliderFET004,2025-06-18 22:24,13.1996,33.7313,3.54,-0.832828,2.2e-05,-0.873685,9e-06,4.0,-0.02
COM3,GliderFET012,2025-06-18 22:25,13.1964,33.7313,3.58,-0.436874,2e-05,-0.496349,3.8e-05,46.83,0.071
COM4,GliderFET004,2025-06-18 22:25,13.1964,33.7313,3.54,-0.832926,3e-05,-0.8738,9e-06,1.06,-0.02
COM3,GliderFET012,2025-06-18 22:26,13.1945,33.7315,3.58,-0.436851,2e-05,-0.496312,6.6e-05,42.06,0.016
COM4,GliderFET004,2025-06-18 22:26,13.1945,33.7315,3.54,-0.833228,2.6e-05,-0.874113,1.3e-05,3.58,-0.015
COM3,GliderFET012,2025-06-18 22:27,13.1957,33.7311,3.58,-0.436897,2.2e-05,-0.496375,3.6e-05,42.5,-0.012
COM4,GliderFET004,2025-06-18 22:27,13.1957,33.7311,3.54,-0.833054,2.2e-05,-0.873934,9e-06,-2.13,-0.03
COM3,GliderFET012,2025-06-18 22:28,13.1964,33.7313,3.58,-0.43687,3.4e-05,-0.496313,3.5e-05,41.99,0.039
COM4,GliderFET004,2025-06-18 22:28,13.1964,33.7313,3.54,-0.833053,2.9e-05,-0.873927,7e-06,1.37,-0.027
COM3,GliderFET012,2025-06-18 22:29,13.1957,33.7315,3.58,-0.436815,2.4e-05,-0.496336,6.5e-05,45.21,0.074
COM4,GliderFET004,2025-06-18 22:29,13.1957,33.7315,3.54,-0.832994,2.7e-05,-0.873873,1e-05,2.26,-0.019
COM3,GliderFET012,2025-06-18 22:30,13.1957,33.7315,3.58,-0.436846,2.7e-05,-0.496369,5.6e-05,42.5,0.1
COM4,GliderFET004,2025-06-18 22:30,13.1957,33.7315,3.54,-0.832995,2.4e-05,-0.873868,5e-06,1.63,-0.022
COM3,GliderFET012,2025-06-18 22:31,13.1952,33.7316,3.58,-0.436851,2.3e-05,-0.496349,4.3e-05,42.79,0.056
COM4,GliderFET004,2025-06-18 22:31,13.1952,33.7316,3.54,-0.83298,2.5e-05,-0.873872,1.5e-05,0.68,-0.024
COM3,GliderFET012,2025-06-18 22:32,13.1958,33.7316,3.58,-0.436826,3.4e-05,-0.496332,3.3e-05,41.7,0.131
COM4,GliderFET004,2025-06-18 22:32,13.1958,33.7316,3.54,-0.832957,1.9e-05,-0.873855,1.3e-05,-0.47,-0.012
COM3,GliderFET012,2025-06-18 22:34,13.2183,33.7305,3.58,-0.436864,2e-05,-0.496356,4e-05,41.16,-0.038
COM4,GliderFET004,2025-06-18 22:34,13.2183,33.7305,3.54,-0.832995,2.1e-05,-0.873879,1.5e-05,-1.33,-0.022
COM3,GliderFET012,2025-06-18 22:35,13.2262,33.7298,3.58,-0.43681,1.7e-05,-0.496367,3e-05,43.88,0.016
COM4,GliderFET004,2025-06-18 22:35,13.2262,33.7298,3.54,-0.832957,2.4e-05,-0.87384,8e-06,0.72,-0.022
COM3,GliderFET012,2025-06-18 22:36,13.2123,33.7308,3.58,-0.436796,2.8e-05,-0.496326,4.8e-05,41.55,0.099
COM4,GliderFET004,2025-06-18 22:36,13.2123,33.7308,3.54,-0.832942,2.8e-05,-0.873827,8e-06,-3.47,-0.019
COM3,GliderFET012,2025-06-18 22:37,13.211,33.7312,3.58,-0.436801,1.7e-05,-0.49634,2.9e-05,43.98,0.141
COM4,GliderFET004,2025-06-18 22:37,13.211,33.7312,3.54,-0.832932,2e-05,-0.873828,1.2e-05,1.46,-0.012
COM3,GliderFET012,2025-06-18 22:38,13.2305,33.7299,3.58,-0.436776,2.8e-05,-0.49628,2.2e-05,43.62,0.12
COM4,GliderFET004,2025-06-18 22:38,13.2305,33.7299,3.54,-0.832958,2.2e-05,-0.873845,1e-05,-0.68,-0.02
COM3,GliderFET012,2025-06-18 22:39,13.2303,33.7301,3.58,-0.436814,1.7e-05,-0.496355,2e-05,42.46,0.103
COM4,GliderFET004,2025-06-18 22:39,13.2303,33.7301,3.54,-0.832916,2.8e-05,-0.873801,4e-06,-1.74,-0.014
COM3,GliderFET012,2025-06-18 22:40,13.2258,33.7302,3.58,-0.436774,2.1e-05,-0.496318,4e-05,42.32,0.102
COM4,GliderFET004,2025-06-18 22:40,13.2258,33.7302,3.54,-0.832931,3.1e-05,-0.873838,9e-06,1.4,-0.024
COM3,GliderFET012,2025-06-18 22:41,13.2202,33.7307,3.58,-0.436796,1.8e-05,-0.496329,1.5e-05,44.16,0.063
COM4,GliderFET004,2025-06-18 22:41,13.2202,33.7307,3.54,-0.832952,3e-05,-0.873829,2.4e-05,3.87,-0.026
COM3,GliderFET012,2025-06-18 22:42,13.2317,33.7302,3.58,-0.436753,1.6e-05,-0.496284,1.8e-05,46.91,0.07
COM4,GliderFET004,2025-06-18 22:42,13.2317,33.7302,3.54,-0.832943,2.1e-05,-0.873862,1.3e-05,-1.29,-0.017
COM3,GliderFET012,2025-06-18 22:43,13.2394,33.7296,3.58,-0.436788,2.4e-05,-0.496389,3.5e-05,45.12,0.048
COM4,GliderFET004,2025-06-18 22:43,13.2394,33.7296,3.54,-0.832956,2.6e-05,-0.873853,1e-05,-4.0,-0.03
COM3,GliderFET012,2025-06-18 22:44,13.2266,33.7303,3.58,-0.436788,2.5e-05,-0.496421,5.2e-05,44.03,0.061
COM4,GliderFET004,2025-06-18 22:44,13.2266,33.7303,3.54,-0.832936,1.3e-05,-0.873825,1.8e-05,1.99,-0.017
COM3,GliderFET012,2025-06-18 22:45,13.273,33.728,3.58,-0.436819,2.3e-05,-0.496363,3.4e-05,41.8,0.173
COM4,GliderFET004,2025-06-18 22:45,13.273,33.728,3.54,-0.832974,1.8e-05,-0.873875,1.1e-05,-0.91,-0.023
COM3,GliderFET012,2025-06-18 22:46,13.2789,33.7279,3.58,-0.436777,1.9e-05,-0.496385,1.8e-05,43.13,0.003
COM4,GliderFET004,2025-06-18 22:46,13.2789,33.7279,3.54,-0.832944,2.8e-05,-0.873829,1.3e-05,-0.2,-0.022
COM3,GliderFET012,2025-06-18 22:47,13.2796,33.7283,3.58,-0.436754,1.9e-05,-0.496364,3.7e-05,44.11,0.014
COM4,GliderFET004,2025-06-18 22:47,13.2796,33.7283,3.54,-0.832986,2.5e-05,-0.873887,1.2e-05,1.79,-0.023
COM3,GliderFET012,2025-06-18 22:48,13.2922,33.728,3.58,-0.436751,1.9e-05,-0.496379,4e-05,43.03,0.027
COM4,GliderFET004,2025-06-18 22:48,13.2922,33.728,3.54,-0.832958,2.1e-05,-0.873866,4e-06,-2.36,-0.021
COM3,GliderFET012,2025-06-18 22:49,13.2995,33.7274,3.58,-0.436749,2.3e-05,-0.496345,1.3e-05,42.01,-0.002
COM4,GliderFET004,2025-06-18 22:49,13.2995,33.7274,3.54,-0.832974,2.6e-05,-0.873889,1e-05,0.47,-0.014
COM3,GliderFET012,2025-06-18 22:50,13.2993,33.7277,3.58,-0.436713,1.6e-05,-0.496346,1.9e-05,42.69,0.058
COM4,GliderFET004,2025-06-18 22:50,13.2993,33.7277,3.54,-0.832951,1.9e-05,-0.873874,9e-06,-0.39,-0.023
COM3,GliderFET012,2025-06-18 22:51,13.3028,33.7274,3.58,-0.436708,1.9e-05,-0.496387,2.6e-05,43.39,0.027
COM4,GliderFET004,2025-06-18 22:51,13.3028,33.7274,3.54,-0.832986,2.5e-05,-0.873911,6e-06,2.57,-0.014
COM3,GliderFET012,2025-06-18 22:52,13.3109,33.7273,3.58,-0.43673,1.8e-05,-0.496411,1.6e-05,43.59,0.143
COM4,GliderFET004,2025-06-18 22:52,13.3109,33.7273,3.54,-0.832971,2.2e-05,-0.873922,1.1e-05,1.99,-0.022
COM3,GliderFET012,2025-06-18 22:53,13.3153,33.727,3.58,-0.436731,2.1e-05,-0.496403,3.2e-05,42.9,0.095
COM4,GliderFET004,2025-06-18 22:53,13.3153,33.727,3.54,-0.832941,2.2e-05,-0.873906,1.2e-05,1.66,-0.015
COM3,GliderFET012,2025-06-18 22:54,13.3151,33.727,3.58,-0.436733,3e-05,-0.496434,3.6e-05,42.81,0.028
COM4,GliderFET004,2025-06-18 22:54,13.3151,33.727,3.54,-0.832992,3.6e-05,-0.873956,1.2e-05,-0.37,-0.018
COM3,GliderFET012,2025-06-18 22:55,13.3168,33.7271,3.58,-0.436692,2.5e-05,-0.496436,4e-05,43.83,0.135
COM4,GliderFET004,2025-06-18 22:55,13.3168,33.7271,3.54,-0.832962,3.2e-05,-0.873927,3e-06,-2.9,-0.02
COM3,GliderFET012,2025-06-18 22:56,13.318,33.7267,3.58,-0.436619,2.8e-05,-0.496425,3.4e-05,41.96,0.11
COM4,GliderFET004,2025-06-18 22:56,13.318,33.7267,3.54,-0.832972,3.7e-05,-0.873954,1.7e-05,2.96,-0.021
COM3,GliderFET012,2025-06-18 22:57,13.3165,33.7271,3.58,-0.436604,3.4e-05,-0.496408,6.6e-05,43.72,0.084
COM4,GliderFET004,2025-06-18 22:57,13.3165,33.7271,3.54,-0.832925,2.7e-05,-0.873903,1e-05,1.17,-0.021
COM3,GliderFET012,2025-06-18 22:58,13.3174,33.7271,3.58,-0.436579,2.2e-05,-0.496424,3.1e-05,44.55,0.11
COM4,GliderFET004,2025-06-18 22:58,13.3174,33.7271,3.54,-0.832963,2.9e-05,-0.87395,9e-06,2.38,-0.02
COM3,GliderFET012,2025-06-18 22:59,13.3171,33.7272,3.58,-0.436617,2.4e-05,-0.49643,4.7e-05,41.89,0.024
COM4,GliderFET004,2025-06-18 22:59,13.3171,33.7272,3.54,-0.832902,2.3e-05,-0.873898,8e-06,0.11,-0.024
COM3,GliderFET012,2025-06-18 23:00,13.3143,33.7272,3.58,-0.43662,4.7e-05,-0.49652,4.8e-05,45.72,0.024
COM4,GliderFET004,2025-06-18 23:00,13.3143,33.7272,3.54,-0.832968,2.5e-05,-0.873962,1.4e-05,3.58,-0.024
COM3,GliderFET012,2025-06-18 23:01,13.3123,33.7272,3.58,-0.436604,2.7e-05,-0.496482,5.8e-05,45.1,0.039
COM4,GliderFET004,2025-06-18 23:01,13.3123,33.7272,3.54,-0.83289,3.4e-05,-0.873906,2e-05,2.15,-0.013
COM3,GliderFET012,2025-06-18 23:02,13.3126,33.7271,3.58,-0.436583,3e-05,-0.496455,4.6e-05,45.75,0.072
COM4,GliderFET004,2025-06-18 23:02,13.3126,33.7271,3.54,-0.832856,2.8e-05,-0.873873,1.2e-05,-4.18,-0.019
COM3,GliderFET012,2025-06-18 23:03,13.3136,33.7272,3.58,-0.436561,1.5e-05,-0.496434,5.2e-05,42.55,0.056
COM4,GliderFET004,2025-06-18 23:03,13.3136,33.7272,3.54,-0.832877,2.8e-05,-0.87389,8e-06,0.31,-0.023
COM3,GliderFET012,2025-06-18 23:04,13.312,33.7269,3.58,-0.436549,2.4e-05,-0.496418,4.3e-05,45.15,0.125
COM4,GliderFET004,2025-06-18 23:04,13.312,33.7269,3.54,-0.832856,2.9e-05,-0.873889,1e-05,-1.09,-0.019
COM3,GliderFET012,2025-06-18 23:05,13.3117,33.7269,3.58,-0.436532,2.1e-05,-0.496481,3.3e-05,46.84,-0.001
COM4,GliderFET004,2025-06-18 23:05,13.3117,33.7269,3.54,-0.832867,3.4e-05,-0.873908,1.1e-05,1.22,-0.021
COM3,GliderFET012,2025-06-18 23:06,13.3109,33.7271,3.58,-0.436508,2.5e-05,-0.496461,1e-05,44.51,0.086
COM4,GliderFET004,2025-06-18 23:06,13.3109,33.7271,3.54,-0.832845,3.5e-05,-0.873895,1.3e-05,1.22,-0.017
COM3,GliderFET012,2025-06-18 23:07,13.3105,33.7271,3.58,-0.43646,2.6e-05,-0.496387,3.5e-05,43.57,0.074
COM4,GliderFET004,2025-06-18 23:07,13.3105,33.7271,3.54,-0.832798,2e-05,-0.873862,7e-06,-1.48,-0.021
COM3,GliderFET012,2025-06-18 23:08,13.3104,33.7271,3.58,-0.436481,2.1e-05,-0.496452,2.9e-05,44.53,0.051
